Geneid	CD34-HL60_SRR1283403	CD34-HL60_SRR4291626	CD34-HL60_SRR4291627	CD34-HL60_SRR8206650	CD34-HL60_SRR8206651	CD34-HL60_SRR8206652	CD34-HL60_SRR8206653	HL60_SRR13271948	HL60_SRR13271949	HL60_SRR13271950	HL60_SRR13287749	HL60_SRR2142314
ENSG00000158486	10	4	5	2	3	14	10	6	7	7	6	40
ENSG00000196678	415	70	186	33	51	180	110	1625	1595	2106	280	1706
ENSG00000158865	8	2	2	7	1	5	10	1	0	4	6	7
ENSG00000103342	3044	494	746	462	476	1876	1001	12332	11895	14949	8950	16897
ENSG00000197599	367	9	25	42	40	105	396	104	86	110	34	88
ENSG00000182601	1	0	0	0	0	0	2	0	0	0	0	0
ENSG00000183971	98	8	7	1	8	9	195	42	56	49	0	6
ENSG00000140983	4773	107	183	707	568	768	3917	6964	5769	6186	949	4396
ENSG00000167968	15	1	2	3	13	32	107	70	63	57	19	62
ENSG00000103534	3	1	3	1	4	2	4	8	4	12	2	7
ENSG00000005339	4095	405	755	2235	2125	2178	2978	4443	4646	5045	1456	4156
ENSG00000134419	28116	1773	2436	890	939	1637	751	19292	18741	24826	2323	19976
ENSG00000188215	546	82	140	103	178	544	722	681	573	809	133	862
ENSG00000162009	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000076344	250	6	8	0	15	0	15	0	0	0	0	0
ENSG00000007376	1315	36	72	127	127	156	480	3284	2914	2725	825	2687
ENSG00000127588	2	0	0	0	3	1	2	14	12	19	8	6
ENSG00000168447	0	0	0	1	0	1	2	0	2	0	0	1
ENSG00000161992	0	0	0	0	0	0	2	0	0	0	0	1
ENSG00000065054	422	9	24	6	35	33	84	13	12	10	1	40
ENSG00000102858	2887	135	348	972	1194	1144	2678	6581	5851	6366	867	5203
ENSG00000103528	5	4	1	56	7	111	167	1	0	0	1	0
ENSG00000183426	1791	89	247	98	125	366	394	944	811	1051	258	1182
ENSG00000166828	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102897	1792	106	140	140	279	406	619	641	697	856	472	1434
ENSG00000103375	2	0	0	0	0	0	0	1	0	0	1	1
ENSG00000155592	290	68	103	12	28	153	83	651	656	778	218	922
ENSG00000122254	0	0	0	0	1	3	13	0	0	0	6	0
ENSG00000170537	8	1	0	0	1	2	1	2	1	1	2	2
ENSG00000197006	4518	505	562	1431	4022	1215	8021	8650	8392	10298	2512	2442
ENSG00000179889	3197	242	697	330	330	1013	692	5400	5189	6966	2309	7818
ENSG00000130731	1502	49	77	104	92	232	781	3877	3451	3772	716	2657
ENSG00000140694	2045	271	460	289	186	571	350	3419	3346	4210	990	3678
ENSG00000090905	1822	298	601	578	434	1178	803	3763	3685	4694	1373	3854
ENSG00000185716	430	70	111	113	68	245	198	241	172	264	212	325
ENSG00000167371	23	0	0	21	33	95	112	2	2	1	4	6
ENSG00000048471	1077	207	436	431	249	454	729	711	822	934	397	793
ENSG00000103550	276	61	92	43	41	216	162	1688	1619	1959	719	2179
ENSG00000058600	1767	193	307	227	185	461	220	2504	2810	3345	1143	4239
ENSG00000047578	1382	144	244	286	368	184	678	884	814	910	510	1472
ENSG00000153443	803	20	28	159	156	202	608	2523	2132	2186	496	1398
ENSG00000127586	1388	30	72	108	95	188	597	3730	2805	2857	440	2244
ENSG00000103522	13	14	0	105	97	1101	883	15	14	20	39	53
ENSG00000167971	9	0	0	0	4	6	62	0	3	2	21	47
ENSG00000184471	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170540	2227	409	531	589	631	1565	1738	10502	10461	13454	2703	5329
ENSG00000077238	1333	213	188	2008	4719	1843	5049	992	939	1267	1544	1213
ENSG00000080603	5536	344	912	1295	1232	2188	3257	10143	9877	12126	4910	9880
ENSG00000243716	4844	158	2489	1319	1141	1859	5130	7655	5571	7602	1145	7381
ENSG00000197302	407	86	102	79	78	167	117	310	266	374	127	388
ENSG00000278848	9	0	0	0	0	0	1	0	0	0	0	0
ENSG00000013364	4539	403	348	1956	2593	2575	4516	185	199	224	71	93
ENSG00000259680	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000091651	206	14	44	24	22	173	55	2739	2397	3097	752	2422
ENSG00000183632	9	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171208	21	8	15	54	19	175	330	2680	2612	3333	357	2644
ENSG00000275034	32	0	0	0	4	0	1	0	0	0	0	0
ENSG00000103544	2154	272	455	299	243	581	378	3271	3093	4156	1426	3153
ENSG00000196470	594	78	111	179	115	234	330	473	460	588	95	363
ENSG00000183921	18	2	7	1	1	6	8	2	0	0	0	1
ENSG00000069345	1920	279	372	578	505	897	681	3852	3698	4586	2386	3930
ENSG00000067365	698	77	168	155	199	130	432	725	711	878	445	981
ENSG00000155330	1262	70	73	62	54	284	159	734	581	793	333	1011
ENSG00000140798	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069329	3432	708	1002	1053	1250	1419	1879	8109	7935	10279	4738	7950
ENSG00000261509	6	0	0	0	0	0	1	0	0	0	0	0
ENSG00000237515	4	0	1	0	0	0	2	1	0	0	0	1
ENSG00000103512	3420	239	497	472	274	1201	854	12057	10890	16193	8193	15479
ENSG00000205457	14	0	0	0	2	0	0	0	0	0	0	0
ENSG00000103319	1436	237	467	131	149	513	712	2197	2070	2548	1753	3327
ENSG00000261130	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174628	57	7	8	9	1	2	4	71	59	77	35	168
ENSG00000167191	1	4	0	3	1	4	67	1	2	1	0	0
ENSG00000103485	1025	39	75	21	63	145	175	1909	1843	1982	649	2526
ENSG00000185905	1145	443	381	358	595	288	811	1436	1488	1558	394	1364
ENSG00000102893	2934	413	1014	713	570	611	1304	4399	4358	5460	1402	6387
ENSG00000140795	11	1	2	2	1	7	16	8	10	13	6	13
ENSG00000140743	486	68	83	70	46	287	224	1227	1203	1595	622	2401
ENSG00000175267	21	1	5	4	4	9	6	0	0	0	1	3
ENSG00000102910	2688	442	1047	569	510	756	824	3326	3313	4159	1977	4133
ENSG00000157045	388	33	63	59	78	320	357	479	446	504	255	643
ENSG00000156968	213	28	38	3	15	43	10	1	0	0	0	4
ENSG00000166123	384	14	65	47	23	363	225	2534	2248	2848	2255	7332
ENSG00000174992	0	0	1	0	0	1	0	0	0	0	0	0
ENSG00000102921	1344	201	323	729	1208	1475	3786	1969	1866	2295	638	2316
ENSG00000161999	1132	39	72	54	58	124	270	2445	2211	2538	282	2166
ENSG00000103429	1806	239	319	320	243	492	460	3057	3003	3824	1501	4120
ENSG00000224712	410	15	117	7	9	28	34	545	410	650	36	265
ENSG00000129636	1035	194	280	284	299	479	410	2011	1967	2478	708	1834
ENSG00000102900	2275	247	438	363	265	711	330	5963	5456	7297	4138	7545
ENSG00000150394	0	1	0	1	4	1	4	0	0	0	0	0
ENSG00000205629	1185	70	130	129	111	194	169	1259	1102	1508	707	1305
ENSG00000171241	128	16	39	36	23	270	150	3648	3480	4374	1241	4494
ENSG00000167186	401	104	102	79	88	158	112	1329	1278	1511	269	704
ENSG00000169181	1	2	0	2	0	1	2	0	0	0	0	1
ENSG00000224578	18446	299	449	101	147	249	83	37234	36255	44048	1370	17654
ENSG00000234719	237	22	82	71	45	77	79	193	125	242	48	333
ENSG00000122299	3213	235	472	716	596	1268	1233	4353	3984	5359	723	3562
ENSG00000087245	2744	83	138	2	147	578	157	659	647	809	1970	150
ENSG00000159398	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103540	1229	198	380	199	310	357	423	2905	2691	3567	821	4569
ENSG00000038532	1444	170	366	328	323	644	557	1755	1771	2040	1237	2352
ENSG00000141086	188	20	21	84	42	90	164	148	149	184	31	102
ENSG00000103449	0	0	0	0	0	1	1	0	0	0	0	1
ENSG00000261210	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000102970	1	0	0	0	1	44	60	0	0	1	0	1
ENSG00000166246	28	8	10	1	2	6	15	4	7	11	6	15
ENSG00000125170	1189	42	80	10	63	69	100	9	7	8	76	120
ENSG00000140859	2023	89	124	66	213	580	1774	58	52	61	12	1038
ENSG00000077235	2492	278	579	442	454	657	1306	3006	3041	3512	5105	6357
ENSG00000007545	3434	246	533	344	364	545	791	4065	3812	4609	664	3355
ENSG00000006007	2449	220	264	389	402	529	883	3270	3081	3901	3601	3120
ENSG00000090565	2292	61	272	134	131	285	644	488	528	549	568	2943
ENSG00000169189	2177	119	184	114	173	391	588	1820	1671	2058	1026	2082
ENSG00000102962	0	0	0	4	4	2720	1000	5	11	11	2	88
ENSG00000256812	12	1	5	1	6	1	5	8	4	16	3	8
ENSG00000102898	2436	192	355	159	178	521	388	5653	5454	6780	1800	5594
ENSG00000124074	651	24	52	13	35	47	295	409	378	384	389	690
ENSG00000135720	2561	212	447	888	1000	897	1138	4565	3846	5558	909	3093
ENSG00000168286	1063	79	127	132	90	327	993	1428	1341	1453	535	1899
ENSG00000159753	5227	105	396	215	253	602	612	148	128	126	4	1442
ENSG00000103460	0	0	0	0	0	0	4	0	0	0	0	0
ENSG00000213398	206	22	45	46	32	70	102	15	11	12	16	54
ENSG00000038358	3763	242	471	470	370	829	1932	7396	6708	7892	3263	8307
ENSG00000141076	1241	52	110	69	78	433	157	4459	4110	5561	2464	5195
ENSG00000180209	74	3	10	2	7	7	4	17	14	31	16	4
ENSG00000140750	1626	179	269	755	402	726	915	5517	5108	6708	2948	4620
ENSG00000087253	2498	340	627	1234	1983	749	1592	6944	6856	8791	1442	11127
ENSG00000168928	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000249961	0	1	0	0	0	2	3	0	1	1	0	4
ENSG00000103089	11	2	3	9	2	0	4	0	0	0	0	2
ENSG00000159792	1083	59	75	71	82	202	565	1251	1191	1439	473	1512
ENSG00000103044	46	5	11	18	9	22	17	71	50	80	12	112
ENSG00000263201	0	0	0	0	2	0	1	0	0	0	0	1
ENSG00000172137	1	0	0	0	0	2	6	0	0	0	2	0
ENSG00000167261	1389	134	234	805	586	159	1759	108	90	118	11	68
ENSG00000141096	77	4	6	20	18	1	63	0	1	0	1	0
ENSG00000102908	3513	468	1209	946	1285	2842	2136	1391	1366	1691	539	1830
ENSG00000177508	1	0	0	2	0	0	1	935	815	760	501	1798
ENSG00000141101	3874	122	158	84	143	479	267	5075	4686	5768	2255	8275
ENSG00000118557	92	16	78	19	4	20	24	175	132	162	11	241
ENSG00000197943	2791	386	7593	2273	2195	817	4028	3620	3395	4397	1679	7141
ENSG00000171724	1	0	0	0	2	3	2	454	383	485	0	2
ENSG00000102977	1059	43	71	65	91	248	630	1524	1276	1535	905	1620
ENSG00000178573	291	45	26	120	99	1715	2754	0	0	0	0	3
ENSG00000103047	298	88	114	183	111	199	154	1005	959	1168	539	1236
ENSG00000196436	152	18	10	56	47	74	64	218	143	256	30	200
ENSG00000152910	0	0	0	0	0	0	3	487	502	609	932	80
ENSG00000103196	15	46	11	399	203	5	559	92	66	104	0	11
ENSG00000159593	1887	184	293	94	126	511	312	4755	4480	5700	2130	6972
ENSG00000159761	462	19	28	30	46	32	109	76	84	86	53	160
ENSG00000088682	1274	67	159	102	109	225	257	1637	1452	1907	1046	2210
ENSG00000070761	1619	113	147	88	69	243	172	1927	1797	2235	1052	2317
ENSG00000140945	6	4	4	8	2	4	21	0	0	1	12	6
ENSG00000131153	400	54	60	21	13	115	101	1416	1348	1707	1307	1540
ENSG00000168925	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000135698	514	73	85	109	65	272	518	1887	1742	2314	820	1698
ENSG00000135736	616	27	71	24	51	51	115	32	43	19	47	249
ENSG00000153789	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000286140	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176692	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157322	94	0	8	14	40	23	88	2	2	4	1	7
ENSG00000050820	0	0	0	0	0	23	26	0	2	4	0	1
ENSG00000205078	165	2	1	19	11	16	241	5	4	6	4	9
ENSG00000131149	7848	521	1287	551	727	1637	1711	5162	4924	5548	1195	8698
ENSG00000167508	1292	23	44	182	207	169	1157	2118	2048	1946	1813	3380
ENSG00000141098	910	72	140	266	368	132	385	668	641	853	586	928
ENSG00000124067	1720	109	228	254	156	299	1196	91	84	137	188	659
ENSG00000103111	1476	199	201	522	537	757	1276	4810	4325	5625	1807	4317
ENSG00000184939	1664	297	434	157	239	445	395	447	405	540	612	963
ENSG00000103175	99	5	15	1	6	2	4	0	0	0	1	104
ENSG00000140941	5559	283	184	1369	1579	1308	1654	1299	1322	1540	950	894
ENSG00000168807	126	27	27	224	168	278	462	87	75	106	124	112
ENSG00000140948	799	70	79	106	142	592	502	546	560	682	473	317
ENSG00000158717	1564	103	108	1613	1405	433	3293	1393	1207	1348	590	939
ENSG00000167515	881	66	90	97	59	191	285	1721	1590	2095	605	1273
ENSG00000131152	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000157423	49	8	29	4	3	6	6	25	27	25	2	7
ENSG00000172840	349	42	60	19	55	227	163	2038	2030	2579	1232	2046
ENSG00000167513	1147	32	74	44	43	550	285	3809	3473	3354	3335	8010
ENSG00000135686	1226	163	279	234	197	1041	2828	1564	1469	1690	629	1993
ENSG00000168404	1708	184	381	650	1096	356	940	1044	867	1201	623	1768
ENSG00000140968	351	150	41	1699	636	1233	1897	6175	5800	7126	3324	78
ENSG00000185669	134	16	31	43	50	30	394	68	64	59	114	69
ENSG00000005194	1248	136	159	111	106	387	211	2800	2683	3591	1622	3768
ENSG00000154118	7	1	7	2	0	5	33	8	8	9	1	8
ENSG00000140937	0	0	0	0	0	178	9	0	0	0	0	0
ENSG00000140950	380	68	107	45	62	152	328	51	56	65	83	279
ENSG00000103091	3070	133	369	240	304	417	996	1972	1844	2392	548	2625
ENSG00000103248	787	60	140	101	98	186	394	449	348	508	362	533
ENSG00000039523	2864	94	205	828	538	1006	2006	744	714	817	1430	1501
ENSG00000103257	1444	58	124	133	134	3709	1335	8221	8192	8910	13238	17706
ENSG00000104731	1058	57	153	183	138	469	634	1208	1038	1202	758	1668
ENSG00000187741	832	62	240	118	89	280	234	1732	1491	2060	731	1798
ENSG00000124391	2	0	1	1	0	3	10	1	0	0	0	0
ENSG00000158805	2347	101	273	313	496	401	2013	889	784	1006	189	539
ENSG00000103264	545	39	86	77	57	296	353	848	790	1002	526	627
ENSG00000168589	29	2	0	0	1	1	1	0	0	0	0	0
ENSG00000102974	2157	328	446	496	561	1249	883	5564	5349	6813	2281	5945
ENSG00000051523	4776	223	255	5178	5371	3947	12709	6229	5720	5504	1494	2230
ENSG00000286221	3	0	0	7	0	1	2	1	1	0	3	2
ENSG00000159618	733	20	290	95	55	293	158	2222	2093	2559	2	859
ENSG00000141012	847	46	90	372	334	318	1104	1550	1502	1519	541	945
ENSG00000103335	20663	626	1934	1449	1102	2214	4373	9356	8723	8574	2893	10218
ENSG00000168748	0	0	0	0	0	1	2	5	4	4	2	8
ENSG00000131143	11754	611	679	1410	1064	1563	2547	10687	10057	12966	6825	7648
ENSG00000086696	1	0	2	0	1	0	0	0	0	0	0	2
ENSG00000006210	0	0	0	0	0	1	21	0	0	0	0	0
ENSG00000153774	1449	101	146	95	117	262	582	1240	1150	1406	264	1629
ENSG00000140876	196	15	11	16	11	23	54	669	689	808	15	233
ENSG00000174177	369	6	35	40	18	83	135	730	641	728	766	1036
ENSG00000280789	789	74	121	168	186	269	1847	2731	2525	2830	1281	3740
ENSG00000181019	363	20	41	8	11	133	19	227	207	304	1059	1282
ENSG00000198931	3467	154	183	192	216	612	694	4185	3962	4059	1313	3619
ENSG00000176678	1	0	0	0	0	1	1	0	0	0	0	0
ENSG00000184517	444	78	79	14	24	166	107	549	519	651	267	610
ENSG00000140836	976	188	372	486	237	463	589	340	371	452	317	565
ENSG00000103005	1221	44	51	709	1574	528	555	2301	2162	2617	1421	2642
ENSG00000168411	1698	238	476	167	189	961	477	7292	7143	9037	2965	9244
ENSG00000103035	3589	250	424	504	451	1253	581	7978	7707	9764	3167	9075
ENSG00000103495	10082	491	576	716	733	1877	2645	28650	27585	30848	12724	28422
ENSG00000186187	3855	206	450	77	220	591	628	1587	1482	1784	463	2025
ENSG00000188038	46	0	3	5	5	11	45	13	15	26	3	12
ENSG00000184860	491	63	128	21	15	83	10	0	2	0	0	0
ENSG00000140873	3	0	0	0	0	0	0	0	1	0	0	0
ENSG00000140718	1023	192	398	149	119	271	178	930	859	1206	1384	1721
ENSG00000176842	0	0	0	0	0	8	0	156	167	166	145	375
ENSG00000141084	1920	114	227	224	231	366	533	1642	1539	1959	1192	2511
ENSG00000179588	909	57	59	68	74	262	434	12	15	11	102	212
ENSG00000103187	1475	976	116	9098	8699	1807	7654	28148	27207	32722	7286	19028
ENSG00000102996	182	1	30	7	1	9	49	103	101	114	265	225
ENSG00000103121	784	49	104	136	82	201	145	909	902	1093	207	584
ENSG00000102978	2278	175	203	202	273	405	551	4404	4155	5395	1346	4906
ENSG00000118900	2532	286	363	1126	1036	844	2910	4777	4767	5672	1809	4429
ENSG00000167264	424	78	125	304	269	97	501	721	633	895	453	959
ENSG00000205022	15	0	1	7	2	10	9	1	1	1	2	3
ENSG00000154102	71	10	25	63	18	10	411	277	306	330	306	266
ENSG00000129993	3212	74	260	417	399	692	1044	1290	1127	1128	502	1716
ENSG00000103241	2	0	0	0	0	0	0	3	3	1	90	0
ENSG00000166446	1338	201	290	212	154	467	196	5	2	7	1048	11
ENSG00000102901	2885	84	247	249	298	324	885	2200	1812	2686	1044	1773
ENSG00000205220	3524	250	298	730	521	1164	1669	5219	4897	5034	458	2788
ENSG00000131148	705	57	74	110	98	209	211	1031	1022	1142	724	955
ENSG00000254852	429	23	64	8	16	20	17	462	328	592	41	281
ENSG00000183793	3075	129	364	61	89	356	346	1241	1188	1765	296	1838
ENSG00000131650	22	0	2	4	9	8	35	61	35	49	27	532
ENSG00000127564	234	1	10	16	8	206	159	3340	3057	2483	669	3444
ENSG00000162073	451	36	40	62	35	168	522	1645	1578	1695	665	1618
ENSG00000262152	8	0	1	1	6	2	27	8	9	8	3	16
ENSG00000213937	108	2	3	22	38	0	124	3	3	4	5	28
ENSG00000184697	6	0	2	0	0	0	1	2	1	0	0	3
ENSG00000131652	1206	34	86	119	81	208	381	2366	2158	2466	697	2380
ENSG00000162069	0	0	0	1	1	0	502	3	3	2	0	5
ENSG00000130182	2	0	0	0	1	0	3	0	4	1	1	4
ENSG00000085644	500	16	51	86	105	165	923	1152	1116	1087	354	898
ENSG00000168124	0	0	0	0	0	0	0	0	0	0	7	0
ENSG00000006194	1361	171	200	150	152	462	825	3118	2821	3531	832	2795
ENSG00000140993	49	9	18	11	13	28	86	30	43	63	63	76
ENSG00000168158	2	0	0	1	1	1	1	0	0	1	0	0
ENSG00000232196	10	3	396	4	4	8	11	6	4	0	2	4
ENSG00000140987	493	77	124	42	72	221	268	1398	1410	1668	426	1352
ENSG00000103343	218	32	58	11	31	65	148	592	568	740	411	848
ENSG00000167981	173	27	50	12	27	89	55	465	382	526	182	465
ENSG00000122390	1331	51	113	358	386	537	941	2876	2590	3028	1596	2503
ENSG00000215131	2	0	0	0	0	0	1	1	0	0	0	0
ENSG00000103351	653	85	190	37	61	147	101	486	452	575	254	776
ENSG00000167984	3707	238	692	294	367	634	905	114	153	157	383	2310
ENSG00000188827	427	35	110	144	139	297	781	967	908	1030	442	1445
ENSG00000126602	1115	43	143	117	83	394	348	8544	7962	9728	6909	15297
ENSG00000185739	1	0	1	0	0	0	2	2	3	5	2	4
ENSG00000090447	367	27	50	46	58	219	117	2329	2237	2274	595	2383
ENSG00000126603	44	2	3	6	8	41	72	215	182	169	148	200
ENSG00000217930	103	1	9	25	40	76	106	302	256	290	27	339
ENSG00000103426	2	0	0	0	0	0	0	7	3	7	0	2
ENSG00000262246	771	55	43	212	162	194	166	1145	1115	1313	181	1091
ENSG00000168140	22	13	9	24	27	39	70	20	10	26	1	14
ENSG00000103423	1337	111	191	118	105	438	380	3603	3319	4334	3299	6821
ENSG00000103415	799	80	114	122	174	162	372	2218	2125	2704	1093	2707
ENSG00000281991	147	10	35	37	37	74	207	97	106	123	26	108
ENSG00000156873	1616	85	201	269	201	211	798	1868	1551	2036	504	1807
ENSG00000196118	162	1	8	6	2	3	58	84	70	100	11	139
ENSG00000102870	809	133	163	44	83	272	204	1614	1607	1922	1901	2350
ENSG00000175938	2133	138	283	161	202	369	1259	909	876	1034	378	1566
ENSG00000099377	536	30	57	35	173	794	984	89	80	101	25	75
ENSG00000099365	58	3	3	17	11	73	81	111	118	123	0	153
ENSG00000103496	2195	122	191	545	572	1046	1225	1656	1585	1952	916	1486
ENSG00000167394	431	28	47	35	40	98	269	885	847	792	366	962
ENSG00000167395	1224	168	241	190	248	598	1403	3039	2878	3412	1700	3492
ENSG00000151006	213	4	12	26	27	52	471	155	125	147	25	72
ENSG00000255439	1	0	0	0	0	0	0	8	1	1	0	0
ENSG00000167397	1024	49	86	93	94	212	369	1724	1666	2198	525	1691
ENSG00000103507	2182	103	167	345	391	462	1867	3051	2772	3133	1670	2570
ENSG00000103510	2056	150	341	310	340	402	917	1729	1626	2039	1050	2177
ENSG00000052344	3	2	3	4	3	5	5	2	5	3	0	29
ENSG00000178226	27	4	9	11	11	17	78	143	117	161	15	59
ENSG00000103490	2321	119	177	893	897	294	3602	3809	3536	3229	847	2611
ENSG00000177238	12	4	3	2	2	5	19	88	82	112	1	183
ENSG00000103310	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000175311	0	0	0	0	2	2	0	0	0	0	0	1
ENSG00000169246	2025	53	608	932	724	1120	1916	1513	1268	1822	377	2967
ENSG00000103174	712	42	86	138	42	165	545	1499	1559	1628	405	700
ENSG00000118894	89	8	20	12	12	67	39	591	598	659	201	1037
ENSG00000102891	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125148	438	50	36	214	158	713	155	1136	1045	1339	991	5312
ENSG00000169715	9	3	7	8	10	11	14	638	681	926	222	0
ENSG00000205364	0	0	0	0	0	1	2	7	3	5	0	0
ENSG00000205362	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169688	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198417	58	1	6	34	29	36	11	193	194	218	89	4
ENSG00000187193	69	10	7	32	21	42	28	679	655	820	435	299
ENSG00000103316	102	9	4	12	6	11	20	5	3	1	1	5
ENSG00000140749	86	313	45	1486	2144	1132	2325	470	498	606	7	13
ENSG00000140740	7736	524	732	656	408	1085	820	9657	8893	11556	8328	13788
ENSG00000188322	32	6	2	41	13	66	253	0	1	1	14	4
ENSG00000198156	133	25	92	25	25	27	76	67	45	74	14	210
ENSG00000261832	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000233232	95	5	7	27	25	41	91	32	26	40	13	161
ENSG00000184730	1397	58	66	2975	4051	922	13235	3350	3141	3609	353	1413
ENSG00000197272	6	1	0	23	24	60	176	6	5	6	1	1
ENSG00000176476	970	50	87	84	120	154	471	1033	871	1139	265	1470
ENSG00000178952	6960	314	458	447	422	1268	1329	17212	16245	19999	11430	22206
ENSG00000177548	1494	68	129	320	221	193	595	623	521	576	217	475
ENSG00000177455	26	2	2	508	213	302	489	9	14	7	21	27
ENSG00000176953	2890	208	488	674	557	1131	1401	3574	2974	4023	820	4638
ENSG00000169682	1578	54	77	375	196	765	1031	3032	2836	2916	854	2435
ENSG00000254206	1339	49	314	406	347	401	651	1532	1084	1887	226	2289
ENSG00000183336	264	15	42	13	21	34	74	936	882	1043	35	1159
ENSG00000261740	1069	173	735	189	172	444	355	2950	2931	3657	656	2259
ENSG00000181625	1295	83	102	375	310	524	1397	2040	1751	1977	670	2152
ENSG00000169203	2202	86	734	779	644	900	2485	2697	2120	2973	533	3297
ENSG00000197471	13989	1879	3672	1113	1810	3042	3757	44810	43468	52944	10424	35576
ENSG00000149930	2952	158	315	318	318	536	1848	3055	2745	3126	1669	3129
ENSG00000149929	637	16	32	61	72	357	211	3247	3125	3795	1029	2647
ENSG00000169592	1670	36	123	137	176	285	768	1720	1617	1706	970	1836
ENSG00000149927	81	1	4	3	7	18	22	165	149	171	46	216
ENSG00000149926	6	4	2	0	1	10	20	4	7	4	7	8
ENSG00000149923	2058	158	200	903	1031	845	1880	5002	4798	5467	2429	4701
ENSG00000090238	2919	118	254	992	1361	389	4738	11	7	12	3	23
ENSG00000102886	246	5	44	30	77	68	730	44	31	38	12	40
ENSG00000102882	3074	125	134	547	934	400	2145	1564	1474	1872	702	1846
ENSG00000169627	777	49	101	21	101	375	587	2903	2793	2849	1646	3782
ENSG00000198064	1514	74	564	487	402	412	766	1514	1184	1801	372	2400
ENSG00000169217	2176	161	204	374	494	699	1661	3801	3535	4546	1783	2946
ENSG00000169221	1851	142	139	636	818	748	2994	3611	3265	3804	1921	3840
ENSG00000102879	11693	700	807	7362	7951	2930	10924	49944	47943	51158	16848	47112
ENSG00000180269	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213658	298	17	30	128	90	1190	577	119	85	114	20	450
ENSG00000132207	1278	80	102	414	336	574	1625	2000	1825	1928	674	2078
ENSG00000213648	1633	134	243	253	246	220	720	675	564	859	402	708
ENSG00000198848	0	20	0	134	14	97	32	6598	6155	7941	4091	613
ENSG00000168802	141	3	8	11	5	23	20	224	260	285	26	264
ENSG00000090863	2625	527	812	1235	921	2151	3554	4947	4844	6042	4026	7123
ENSG00000260456	22	0	0	2	2	6	6	4	11	16	8	16
ENSG00000186260	849	112	218	81	75	243	215	26	38	43	302	529
ENSG00000205609	18939	1235	1394	1121	1101	3097	1589	44433	42355	52166	19998	66742
ENSG00000284395	125	3	7	0	1	4	17	3	1	3	1	7
ENSG00000225614	484	11	61	45	35	172	154	0	0	0	3	16
ENSG00000174990	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000069764	20	0	2	2	2	3	3	0	1	0	2	7
ENSG00000184110	19643	1260	1432	1347	1124	3375	1800	41419	39814	48666	20059	68490
ENSG00000007541	1897	67	86	151	146	216	614	1258	1165	1138	330	1762
ENSG00000196296	125	7	22	24	41	53	56	122	80	116	65	87
ENSG00000089280	8239	136	264	2002	1839	5230	2949	37485	36654	44745	20118	18413
ENSG00000205358	0	0	0	1	0	2	3	2	1	0	0	0
ENSG00000087250	0	0	0	0	0	0	127	0	0	0	0	41
ENSG00000185615	14	0	0	0	0	1	12	2	0	5	0	5
ENSG00000079616	1587	121	316	162	108	325	449	7194	6732	8371	4818	5746
ENSG00000157106	8003	1362	4182	2192	2327	4819	6199	8745	8785	10788	2442	12942
ENSG00000006327	234	3	1	33	36	53	251	306	307	327	56	627
ENSG00000153786	1413	302	278	1255	641	807	2644	2901	2730	3445	1167	3048
ENSG00000103145	601	14	28	88	150	106	390	985	792	933	256	672
ENSG00000085721	1570	220	393	204	148	1112	487	3592	3467	4445	1006	3417
